DEPTH,CALI,DRHO,NPHI,PEF,RT,KLOGH,PHIF,VSH
4399.8,8.703,0.069,0.224,6.942,2.419,0.671,0.051,0.287
4399.9,8.75,0.072,0.223,6.944,2.094,0.622,0.048,0.288
4400,8.771,0.079,0.222,6.846,2.01,0.714,0.044,0.278
4400.1,8.781,0.084,0.222,6.716,2.064,0.875,0.038,0.263
4400.2,8.781,0.085,0.222,6.618,2.011,0.753,0.033,0.266
4400.3,8.76,0.085,0.225,6.579,1.981,0.567,0.029,0.276
4400.4,8.75,0.086,0.225,6.582,1.945,0.581,0.024,0.27
4400.5,8.771,0.086,0.222,6.618,2.058,0.501,0.02,0.273
4400.6,8.781,0.083,0.219,6.698,1.999,0.505,0.02,0.273
4400.7,8.781,0.076,0.216,6.807,1.903,0.631,0.02,0.262
4400.8,8.781,0.069,0.213,6.886,1.972,0.485,0.02,0.275
4400.9,8.781,0.066,0.209,6.88,2.107,0.319,0.02,0.295
4401,8.76,0.069,0.206,6.784,2.256,0.192,0.02,0.319
4401.1,8.734,0.074,0.204,6.654,2.194,0.243,0.02,0.308
4401.2,8.734,0.08,0.194,6.525,2.245,0.327,0.02,0.294
4401.3,8.75,0.084,0.188,6.43,2.269,0.327,0.02,0.294
4401.4,8.75,0.088,0.182,6.38,2.293,0.389,0.024,0.289
4401.5,8.775,0.089,0.177,6.383,2.099,0.312,0.031,0.306
4401.6,8.762,0.086,0.177,6.425,2.443,0.358,0.042,0.309
4401.7,8.75,0.077,0.176,6.498,3.351,0.503,0.051,0.301
4401.8,8.722,0.064,0.179,6.672,4.134,0.515,0.056,0.304
4401.9,8.722,0.049,0.18,6.989,4.076,0.496,0.058,0.307
4402,8.75,0.04,0.178,7.368,4.715,0.53,0.058,0.304
4402.1,8.75,0.04,0.177,7.628,4.755,0.551,0.058,0.302
4402.2,8.75,0.048,0.175,7.678,4.301,0.445,0.059,0.314
4402.3,8.75,0.059,0.17,7.562,4.679,0.501,0.062,0.31
4402.4,8.75,0.068,0.166,7.355,5.383,0.626,0.063,0.301
4402.5,8.766,0.072,0.161,7.148,6.696,0.698,0.062,0.294
4402.6,8.775,0.071,0.16,6.971,6.291,0.775,0.06,0.288
4402.7,8.75,0.069,0.161,6.813,6.248,0.763,0.059,0.288
4402.8,8.75,0.068,0.159,6.669,5.44,0.781,0.06,0.287
4402.9,8.75,0.067,0.159,6.583,4.694,0.597,0.059,0.299
4403,8.75,0.067,0.159,6.587,4.249,0.602,0.056,0.296
4403.1,8.703,0.069,0.164,6.662,4.55,0.78,0.052,0.281
4403.2,8.703,0.075,0.166,6.745,4.338,0.77,0.05,0.28
4403.3,8.703,0.083,0.167,6.778,3.804,0.614,0.052,0.292
4403.4,8.703,0.091,0.169,6.746,3.961,0.959,0.055,0.273
4403.5,8.703,0.096,0.173,6.683,4.315,1.321,0.059,0.261
4403.6,8.727,0.095,0.176,6.624,3.789,1.082,0.063,0.275
4403.7,8.75,0.087,0.18,6.599,2.825,1.051,0.069,0.281
4403.8,8.75,0.075,0.182,6.628,2.765,1.409,0.072,0.27
4403.9,8.75,0.062,0.183,6.721,2.801,1.325,0.072,0.273
4404,8.75,0.052,0.185,6.864,2.738,1.204,0.067,0.273
4404.1,8.75,0.047,0.187,7.03,2.926,1.269,0.057,0.261
4404.2,8.75,0.049,0.188,7.168,2.91,0.76,0.044,0.274
4404.3,8.75,0.057,0.186,7.23,2.999,0.509,0.03,0.282
4404.4,8.703,0.065,0.186,7.228,3.001,0.754,0.02,0.254
4404.5,8.703,0.07,0.187,7.234,3.167,0.911,0.02,0.244
4404.6,8.703,0.071,0.193,7.269,3.359,0.708,0.02,0.257
4404.7,8.703,0.07,0.2,7.287,3.144,0.843,0.025,0.253
4404.8,8.703,0.068,0.207,7.232,2.613,0.947,0.029,0.251
4404.9,8.75,0.065,0.212,7.113,2.239,0.976,0.031,0.251
4405,8.75,0.061,0.22,7.004,1.869,1.221,0.031,0.241
4405.1,8.727,0.057,0.23,6.976,1.587,0.896,0.031,0.255
4405.2,8.719,0.055,0.234,7.009,1.457,0.661,0.03,0.269
4405.3,8.75,0.055,0.231,7.028,1.447,0.636,0.028,0.269
4405.4,8.726,0.057,0.231,6.985,1.601,0.646,0.026,0.266
4405.5,8.703,0.062,0.229,6.881,1.692,0.764,0.027,0.259
4405.6,8.703,0.069,0.226,6.728,1.82,0.565,0.03,0.277
4405.7,8.75,0.075,0.221,6.554,1.654,0.436,0.037,0.295
4405.8,8.75,0.079,0.217,6.395,1.538,0.421,0.044,0.303
4405.9,8.773,0.08,0.211,6.286,1.563,0.575,0.051,0.294
4406,8.781,0.079,0.21,6.258,1.603,0.491,0.054,0.304
4406.1,8.781,0.079,0.211,6.306,1.64,0.404,0.051,0.311
4406.2,8.75,0.081,0.214,6.378,1.598,0.482,0.043,0.296
4406.3,8.734,0.084,0.216,6.42,1.622,0.55,0.034,0.281
4406.4,8.703,0.084,0.215,6.403,1.538,0.387,0.025,0.29
4406.5,8.703,0.079,0.214,6.364,1.44,0.385,0.02,0.286
4406.6,8.727,0.071,0.211,6.356,1.318,0.49,0.02,0.274
4406.7,8.727,0.064,0.212,6.415,1.255,0.502,0.02,0.273
4406.8,8.727,0.064,0.208,6.517,1.256,0.499,0.02,0.273
4406.9,8.75,0.071,0.206,6.569,1.259,0.762,0.024,0.257
4407,8.75,0.079,0.205,6.499,1.313,0.947,0.034,0.255
4407.1,8.75,0.085,0.204,6.316,1.374,0.785,0.047,0.276
4407.2,8.766,0.085,0.202,6.103,1.406,0.636,0.06,0.297
4407.3,8.766,0.083,0.204,5.96,1.312,0.843,0.07,0.292
4407.4,8.75,0.081,0.205,5.905,1.255,1.326,0.075,0.276
4407.5,8.75,0.082,0.205,5.883,1.152,1.785,0.079,0.264
4407.6,8.719,0.084,0.208,5.847,1.103,2.036,0.08,0.259
4407.7,8.703,0.086,0.208,5.813,1.101,1.735,0.08,0.267
4407.8,8.727,0.087,0.208,5.826,1.116,0.927,0.082,0.299
4407.9,8.75,0.088,0.213,5.913,1.153,0.756,0.086,0.312
4408,8.75,0.089,0.218,6.047,1.147,0.788,0.09,0.313
4408.1,8.75,0.088,0.221,6.213,1.172,0.91,0.091,0.307
4408.2,8.75,0.083,0.221,6.405,1.103,1.066,0.088,0.297
4408.3,8.75,0.076,0.221,6.599,1.002,1.16,0.082,0.288
4408.4,8.75,0.075,0.221,6.724,0.985,1.022,0.077,0.289
4408.5,8.75,0.079,0.222,6.719,1.024,0.993,0.075,0.289
4408.6,8.75,0.086,0.222,6.606,1.085,1.108,0.077,0.286
4408.7,8.75,0.09,0.22,6.453,1.236,1.462,0.082,0.276
4408.8,8.75,0.091,0.216,6.31,1.276,2.072,0.083,0.261
4408.9,8.75,0.091,0.212,6.184,1.276,2.498,0.079,0.248
4409,8.75,0.089,0.21,6.073,1.256,2.886,0.073,0.236
4409.1,8.781,0.085,0.208,6.004,1.216,2.963,0.07,0.232
4409.2,8.781,0.077,0.209,5.999,1.194,2.479,0.074,0.244
4409.3,8.782,0.068,0.21,6.042,1.128,2.97,0.083,0.243
4409.4,8.828,0.059,0.208,6.081,1.052,2.884,0.092,0.253
4409.5,8.828,0.052,0.209,6.092,1.011,2.121,0.098,0.273
4409.6,8.781,0.05,0.215,6.106,1.002,1.95,0.099,0.278
4409.7,8.781,0.051,0.219,6.174,0.986,2.29,0.099,0.27
4409.8,8.76,0.052,0.224,6.306,0.962,2.895,0.098,0.258
4409.9,8.75,0.053,0.227,6.481,0.935,2.97,0.098,0.257
4410,8.766,0.055,0.229,6.646,0.961,2.72,0.098,0.261
4410.1,8.75,0.06,0.233,6.749,0.979,2.764,0.097,0.259
4410.2,8.75,0.066,0.234,6.767,1.018,2.027,0.096,0.274
4410.3,8.75,0.074,0.233,6.704,1.123,1.868,0.096,0.277
4410.4,8.771,0.084,0.231,6.58,1.136,2.023,0.094,0.272
4410.5,8.766,0.096,0.231,6.426,1.084,2.28,0.089,0.261
4410.6,8.781,0.106,0.231,6.257,1.023,2.435,0.081,0.251
4410.7,8.781,0.108,0.23,6.062,0.986,2.505,0.076,0.245
4410.8,8.781,0.102,0.228,5.826,0.962,2.295,0.076,0.25
4410.9,8.781,0.092,0.225,5.596,0.958,2.199,0.081,0.256
4411,8.766,0.082,0.224,5.45,0.982,2.014,0.087,0.265
4411.1,8.75,0.075,0.221,5.43,1.016,2.075,0.094,0.27
4411.2,8.75,0.07,0.217,5.499,1.056,1.801,0.103,0.285
4411.3,8.75,0.067,0.214,5.556,1.064,1.798,0.112,0.294
4411.4,8.75,0.065,0.213,5.559,1.086,2.07,0.12,0.294
4411.5,8.75,0.063,0.215,5.533,1.103,3.274,0.125,0.276
4411.6,8.75,0.061,0.216,5.52,1.088,1.996,0.127,0.301
4411.7,8.75,0.062,0.217,5.542,1.063,2.165,0.126,0.297
4411.8,8.75,0.066,0.217,5.568,1.106,2.817,0.125,0.283
4411.9,8.75,0.072,0.217,5.571,1.131,2.728,0.122,0.282
4412,8.75,0.077,0.215,5.551,1.121,2.521,0.116,0.281
4412.1,8.75,0.079,0.213,5.524,1.076,2.418,0.107,0.274
4412.2,8.75,0.079,0.211,5.5,1.073,2.004,0.094,0.273
4412.3,8.75,0.077,0.21,5.477,1.063,1.638,0.084,0.273
4412.4,8.75,0.075,0.207,5.455,1.054,1.389,0.078,0.276
4412.5,8.75,0.075,0.205,5.438,1.064,1.333,0.078,0.277
4412.6,8.726,0.075,0.207,5.416,1.072,1.555,0.08,0.272
4412.7,8.703,0.075,0.207,5.374,1.09,1.722,0.085,0.272
4412.8,8.703,0.075,0.207,5.328,1.102,1.917,0.095,0.275
4412.9,8.703,0.075,0.206,5.31,1.103,2.525,0.108,0.274
4413,8.703,0.077,0.207,5.338,1.102,2.363,0.121,0.288
4413.1,8.703,0.079,0.208,5.398,1.087,2.609,0.13,0.292
4413.2,8.75,0.08,0.205,5.452,1.072,1.977,0.135,0.309
4413.3,8.75,0.08,0.204,5.474,1.058,2.144,0.136,0.306
4413.4,8.75,0.08,0.201,5.46,1.038,1.784,0.136,0.315
4413.5,8.75,0.08,0.199,5.413,1.031,1.482,0.136,0.324
4413.6,8.75,0.08,0.2,5.333,1.03,1.68,0.137,0.319
4413.7,8.75,0.079,0.202,5.244,1.105,1.531,0.138,0.324
4413.8,8.75,0.08,0.202,5.174,1.165,1.429,0.137,0.327
4413.9,8.75,0.081,0.2,5.151,1.195,1.43,0.134,0.324
4414,8.75,0.083,0.195,5.181,1.238,1.472,0.13,0.319
4414.1,8.75,0.085,0.193,5.234,1.262,1.289,0.127,0.323
4414.2,8.75,0.086,0.195,5.281,1.327,1.187,0.127,0.327
4414.3,8.75,0.084,0.198,5.308,1.378,0.82,0.13,0.347
4414.4,8.75,0.082,0.198,5.316,1.431,0.792,0.133,0.352
4414.5,8.75,0.08,0.197,5.325,1.482,0.811,0.137,0.354
4414.6,8.75,0.079,0.195,5.351,1.524,0.943,0.14,0.35
4414.7,8.75,0.078,0.195,5.39,1.552,1.2,0.142,0.339
4414.8,8.766,0.078,0.194,5.423,1.599,1.677,0.143,0.324
4414.9,8.771,0.077,0.195,5.444,1.648,1.769,0.144,0.322
4415,8.719,0.078,0.199,5.468,1.735,1.6,0.145,0.328
4415.1,8.766,0.082,0.194,5.517,1.771,1.125,0.145,0.346
4415.2,8.781,0.085,0.196,5.591,1.8,1.254,0.145,0.341
4415.3,8.75,0.085,0.201,5.662,1.788,1.466,0.145,0.333
4415.4,8.75,0.08,0.205,5.703,1.815,1.25,0.144,0.339
4415.5,8.75,0.075,0.208,5.722,1.763,1.1,0.142,0.344
4415.6,8.771,0.074,0.207,5.747,1.722,1.321,0.14,0.333
4415.7,8.781,0.075,0.206,5.788,1.663,1.138,0.138,0.338
4415.8,8.781,0.077,0.202,5.824,1.597,1.168,0.137,0.336
4415.9,8.781,0.077,0.196,5.825,1.537,1.377,0.136,0.328
4416,8.812,0.076,0.187,5.783,1.511,1.328,0.135,0.329
4416.1,8.781,0.075,0.183,5.715,1.492,1.799,0.134,0.313
4416.2,8.781,0.074,0.177,5.64,1.441,1.71,0.134,0.315
4416.3,8.781,0.075,0.173,5.571,1.412,1.626,0.135,0.319
4416.4,8.75,0.075,0.174,5.516,1.391,1.675,0.137,0.319
4416.5,8.75,0.077,0.174,5.491,1.416,1.583,0.14,0.325
4416.6,8.75,0.08,0.175,5.52,1.455,2.072,0.144,0.315
4416.7,8.781,0.085,0.174,5.607,1.521,1.924,0.147,0.322
4416.8,8.781,0.09,0.175,5.73,1.591,1.978,0.15,0.322
4416.9,8.781,0.094,0.175,5.845,1.626,2.833,0.15,0.305
4417,8.781,0.094,0.176,5.927,1.651,2.789,0.148,0.305
4417.1,8.781,0.091,0.176,5.996,1.694,2.305,0.144,0.31
4417.2,8.781,0.089,0.176,6.08,1.694,2.823,0.137,0.294
4417.3,8.781,0.086,0.176,6.193,1.687,2.895,0.131,0.287
4417.4,8.781,0.084,0.177,6.314,1.657,2.728,0.127,0.287
4417.5,8.781,0.082,0.18,6.402,1.621,2.379,0.126,0.292
4417.6,8.781,0.079,0.184,6.448,1.58,2.242,0.125,0.294
4417.7,8.781,0.076,0.188,6.465,1.542,1.778,0.123,0.303
4417.8,8.773,0.072,0.192,6.477,1.529,1.836,0.121,0.3
4417.9,8.75,0.067,0.198,6.49,1.499,2.066,0.122,0.296
4418,8.75,0.062,0.201,6.486,1.475,2.355,0.127,0.294
4418.1,8.781,0.056,0.202,6.465,1.451,2.664,0.132,0.292
4418.2,8.781,0.051,0.203,6.447,1.44,2.694,0.135,0.295
4418.3,8.781,0.047,0.204,6.458,1.43,3.261,0.136,0.287
4418.4,8.781,0.046,0.204,6.5,1.435,3.211,0.136,0.287
4418.5,8.781,0.049,0.205,6.542,1.435,2.979,0.135,0.289
4418.6,8.781,0.056,0.209,6.536,1.427,3.188,0.134,0.285
4418.7,8.781,0.063,0.214,6.462,1.449,2.864,0.132,0.288
4418.8,8.781,0.069,0.216,6.356,1.471,3.072,0.127,0.281
4418.9,8.781,0.072,0.216,6.27,1.485,2.92,0.121,0.278
4419,8.781,0.075,0.216,6.187,1.473,2.457,0.114,0.28
4419.1,8.781,0.078,0.214,6.07,1.474,2.43,0.108,0.275
4419.2,8.781,0.081,0.211,5.872,1.444,2.019,0.104,0.281
4419.3,8.781,0.083,0.207,5.683,1.425,2.769,0.102,0.264
4419.4,8.766,0.083,0.205,5.554,1.394,2.645,0.1,0.264
4419.5,8.75,0.082,0.201,5.494,1.36,2.257,0.1,0.272
4419.6,8.781,0.081,0.197,5.434,1.341,2.016,0.101,0.278
4419.7,8.75,0.08,0.198,5.405,1.31,2.146,0.103,0.277
4419.8,8.775,0.08,0.198,5.392,1.302,2.341,0.106,0.275
4419.9,8.781,0.081,0.198,5.413,1.309,2.832,0.109,0.269
4420,8.781,0.083,0.197,5.471,1.325,2.3,0.111,0.281
4420.1,8.781,0.083,0.194,5.548,1.311,2.001,0.113,0.289
4420.2,8.781,0.083,0.193,5.617,1.28,1.914,0.113,0.292
4420.3,8.781,0.083,0.193,5.652,1.258,1.631,0.113,0.299
4420.4,8.781,0.081,0.194,5.647,1.242,1.946,0.112,0.29
4420.5,8.781,0.078,0.194,5.613,1.236,1.78,0.11,0.292
4420.6,8.781,0.074,0.193,5.584,1.254,1.455,0.107,0.299
4420.7,8.781,0.072,0.192,5.579,1.27,1.77,0.105,0.288
4420.8,8.781,0.071,0.192,5.6,1.287,1.662,0.106,0.292
4420.9,8.75,0.072,0.194,5.641,1.334,1.808,0.109,0.291
4421,8.75,0.073,0.193,5.685,1.382,2.343,0.113,0.282
4421.1,8.75,0.073,0.192,5.696,1.456,2.178,0.116,0.287
4421.2,8.766,0.072,0.192,5.64,1.516,2.435,0.117,0.283
4421.3,8.781,0.069,0.192,5.546,1.531,1.719,0.119,0.301
4421.4,8.766,0.069,0.197,5.486,1.615,1.656,0.121,0.305
4421.5,8.781,0.07,0.197,5.477,1.712,1.59,0.123,0.309
4421.6,8.761,0.071,0.202,5.495,1.809,1.459,0.126,0.311
4421.7,8.781,0.071,0.202,5.511,1.837,1.339,0.128,0.322
4421.8,8.75,0.072,0.205,5.51,1.808,1.221,0.131,0.329
4421.9,8.75,0.073,0.205,5.486,1.771,1.424,0.133,0.324
4422,8.75,0.075,0.205,5.459,1.737,1.689,0.134,0.316
4422.1,8.75,0.075,0.206,5.452,1.779,1.578,0.134,0.319
4422.2,8.75,0.072,0.207,5.465,1.94,1.11,0.134,0.336
4422.3,8.726,0.068,0.209,5.485,2.13,0.726,0.134,0.357
4422.4,8.703,0.068,0.207,5.493,2.279,0.634,0.134,0.363
4422.5,8.703,0.074,0.205,5.476,2.518,0.528,0.135,0.373
4422.6,8.703,0.083,0.206,5.43,2.794,0.532,0.136,0.373
4422.7,8.735,0.09,0.207,5.382,2.476,0.477,0.136,0.379
4422.8,8.766,0.09,0.21,5.371,2.379,0.308,0.134,0.398
4422.9,8.75,0.082,0.215,5.424,2.233,0.321,0.131,0.394
4423,8.703,0.07,0.219,5.545,2.114,0.281,0.127,0.397
4423.1,8.693,0.058,0.218,5.704,2.128,0.263,0.123,0.396
4423.2,8.672,0.053,0.218,5.836,2.212,0.306,0.119,0.385
4423.3,8.672,0.058,0.215,5.866,2.316,0.329,0.119,0.382
4423.4,8.672,0.07,0.214,5.758,2.577,0.288,0.123,0.391
4423.5,8.672,0.084,0.213,5.55,2.49,0.279,0.125,0.395
4423.6,8.672,0.089,0.213,5.348,2.257,0.312,0.127,0.391
4423.7,8.693,0.082,0.209,5.247,2.377,0.353,0.127,0.385
4423.8,8.703,0.067,0.206,5.274,2.493,0.22,0.127,0.408
4423.9,8.703,0.051,0.206,5.416,2.414,0.255,0.128,0.402
4424,8.75,0.043,0.206,5.625,2.362,0.339,0.129,0.389
4424.1,8.75,0.042,0.213,5.826,2.257,0.491,0.13,0.372
4424.2,8.719,0.044,0.224,5.98,2.74,0.596,0.132,0.365
4424.3,8.703,0.045,0.227,6.088,3.638,0.645,0.134,0.362
4424.4,8.703,0.046,0.228,6.157,3.57,0.771,0.132,0.352
4424.5,8.703,0.046,0.228,6.177,3.504,0.716,0.126,0.35
4424.6,8.703,0.048,0.231,6.122,3.242,0.852,0.118,0.334
4424.7,8.703,0.047,0.235,6.004,3.171,0.916,0.111,0.325
4424.8,8.672,0.043,0.237,5.885,3.146,0.647,0.11,0.341
4424.9,8.688,0.035,0.231,5.833,3.22,0.812,0.118,0.337
4425,8.703,0.03,0.225,5.874,3.269,1.184,0.131,0.331
4425.1,8.703,0.032,0.22,5.955,3.269,2.669,0.144,0.303
4425.2,8.703,0.042,0.217,5.976,3.13,3.941,0.151,0.29
4425.3,8.703,0.057,0.219,5.876,3.001,4.848,0.15,0.279
4425.4,8.703,0.072,0.22,5.666,2.637,4.916,0.14,0.27
4425.5,8.703,0.083,0.219,5.417,2.433,4.376,0.127,0.264
4425.6,8.703,0.087,0.215,5.222,2.355,2.17,0.118,0.29
4425.7,8.672,0.086,0.211,5.107,2.356,1.745,0.119,0.301
4425.8,8.672,0.082,0.206,5.063,2.484,1.937,0.13,0.306
4425.9,8.672,0.077,0.203,5.063,2.601,2.348,0.143,0.308
4426,8.672,0.072,0.201,5.075,2.658,3.271,0.152,0.3
4426.1,8.649,0.067,0.204,5.093,2.684,3.489,0.151,0.296
4426.2,8.672,0.064,0.203,5.139,2.797,3.695,0.142,0.286
4426.3,8.672,0.062,0.205,5.24,2.934,3.533,0.13,0.277
4426.4,8.649,0.063,0.205,5.378,3.042,3.5,0.121,0.269
4426.5,8.672,0.068,0.204,5.495,3.148,3.334,0.116,0.267
4426.6,8.625,0.076,0.205,5.515,3.043,3.541,0.114,0.263
4426.7,8.625,0.083,0.203,5.418,2.966,3.118,0.114,0.268
4426.8,8.641,0.085,0.196,5.287,2.879,2.454,0.115,0.281
4426.9,8.672,0.083,0.193,5.222,2.956,3.606,0.119,0.266
4427,8.672,0.078,0.189,5.265,2.989,3.403,0.125,0.274
4427.1,8.684,0.075,0.184,5.399,3.102,3.639,0.129,0.274
4427.2,8.703,0.074,0.184,5.56,3.276,3.331,0.127,0.277
4427.3,8.735,0.075,0.183,5.707,3.414,4.144,0.121,0.261
4427.4,8.766,0.075,0.182,5.844,3.613,4.421,0.115,0.253
4427.5,8.781,0.074,0.183,5.995,3.539,3.162,0.113,0.267
4427.6,8.781,0.071,0.182,6.163,3.595,3.201,0.116,0.269
4427.7,8.781,0.066,0.179,6.306,3.553,2.945,0.121,0.278
4427.8,8.75,0.061,0.178,6.366,3.456,2.265,0.129,0.297
4427.9,8.727,0.058,0.178,6.32,3.384,2.502,0.136,0.299
4428,8.75,0.059,0.173,6.214,3.293,2.399,0.145,0.309
4428.1,8.769,0.064,0.17,6.128,3.127,2.397,0.153,0.316
4428.2,8.781,0.069,0.17,6.104,2.981,3.384,0.159,0.305
4428.3,8.781,0.072,0.171,6.115,2.882,4.079,0.163,0.299
4428.4,8.781,0.073,0.173,6.12,2.698,4.573,0.162,0.293
4428.5,8.781,0.071,0.174,6.105,2.571,4.165,0.157,0.293
4428.6,8.781,0.067,0.176,6.098,2.522,3.757,0.148,0.29
4428.7,8.781,0.065,0.178,6.135,2.452,4.01,0.138,0.278
4428.8,8.781,0.066,0.18,6.205,2.392,3.325,0.131,0.281
4428.9,8.781,0.073,0.182,6.27,2.3,2.447,0.131,0.295
4429,8.769,0.084,0.185,6.298,2.229,2.643,0.134,0.295
4429.1,8.781,0.095,0.185,6.29,2.17,2.971,0.138,0.293
4429.2,8.816,0.103,0.184,6.268,2.138,2.373,0.139,0.304
4429.3,8.828,0.104,0.188,6.257,2.158,2.224,0.135,0.304
4429.4,8.828,0.102,0.191,6.27,2.199,2.227,0.129,0.298
4429.5,8.851,0.096,0.189,6.307,2.185,2.72,0.125,0.285
4429.6,8.828,0.089,0.191,6.357,2.219,2.869,0.125,0.282
4429.7,8.797,0.081,0.191,6.4,2.065,3.156,0.127,0.28
4429.8,8.781,0.075,0.19,6.409,1.991,3.733,0.129,0.273
4429.9,8.766,0.071,0.191,6.377,1.996,3.407,0.128,0.277
4430,8.75,0.066,0.196,6.334,2.07,2.974,0.122,0.278
4430.1,8.75,0.061,0.2,6.33,2.031,2.296,0.113,0.283
4430.2,8.75,0.057,0.204,6.398,2.026,1.856,0.106,0.287
4430.3,8.75,0.058,0.207,6.527,2.026,1.244,0.104,0.304
4430.4,8.75,0.065,0.208,6.667,2.087,1.231,0.106,0.306
4430.5,8.781,0.073,0.207,6.773,2.024,1.605,0.11,0.297
4430.6,8.781,0.079,0.208,6.816,2.04,2.323,0.114,0.283
4430.7,8.781,0.081,0.21,6.798,2.099,2.54,0.116,0.28
4430.8,8.781,0.079,0.213,6.752,2.086,2.613,0.115,0.278
4430.9,8.766,0.075,0.218,6.719,2.165,2.868,0.11,0.269
4431,8.75,0.07,0.222,6.726,2.237,2.413,0.103,0.271
4431.1,8.715,0.065,0.227,6.761,2.234,2.161,0.095,0.269
4431.2,8.703,0.06,0.23,6.81,2.229,1.743,0.089,0.274
4431.3,8.703,0.056,0.233,6.888,2.245,1.753,0.087,0.272
4431.4,8.672,0.053,0.237,7.011,2.248,1.794,0.088,0.272
4431.5,8.682,0.051,0.235,7.157,2.11,2.021,0.089,0.268
4431.6,8.715,0.05,0.235,7.276,1.981,2.456,0.089,0.258
4431.7,8.75,0.052,0.235,7.353,2.067,2.393,0.088,0.259
4431.8,8.781,0.059,0.24,7.407,2.147,2.486,0.087,0.256
4431.9,8.75,0.069,0.25,7.46,2.183,2.313,0.086,0.258
4432,8.75,0.077,0.255,7.522,2.25,2.092,0.085,0.262
4432.1,8.75,0.078,0.258,7.618,2.171,2.249,0.084,0.258
4432.2,8.712,0.076,0.262,7.753,2.131,2.302,0.085,0.258
4432.3,8.703,0.072,0.267,7.907,2.099,2.526,0.086,0.254
4432.4,8.75,0.07,0.271,8.02,1.747,2.573,0.085,0.252
4432.5,8.75,0.073,0.274,7.999,1.801,2.271,0.082,0.256
4432.6,8.762,0.079,0.271,7.779,1.927,2.221,0.079,0.254
4432.7,8.756,0.083,0.262,7.369,1.728,2.793,0.078,0.242
4432.8,8.781,0.084,0.251,6.9,1.496,2.472,0.078,0.248
4432.9,8.781,0.08,0.244,6.552,1.812,2.434,0.079,0.25
4433,8.766,0.076,0.241,6.373,2.045,2.145,0.08,0.256
4433.1,8.75,0.076,0.24,6.301,2.04,2.38,0.08,0.252
4433.2,8.75,0.081,0.241,6.253,1.916,3,0.08,0.24
4433.3,8.75,0.089,0.244,6.213,1.699,2.566,0.079,0.247
4433.4,8.75,0.097,0.249,6.207,1.68,2.574,0.078,0.246
4433.5,8.75,0.102,0.255,6.233,1.893,2.745,0.076,0.241
4433.6,8.75,0.107,0.26,6.247,2.095,2.385,0.073,0.245
4433.7,8.75,0.109,0.263,6.217,2.06,2.074,0.07,0.249
4433.8,8.75,0.107,0.26,6.149,2.07,1.635,0.064,0.256
4433.9,8.773,0.103,0.252,6.06,2.081,1.469,0.055,0.253
4434,8.76,0.099,0.247,5.937,1.965,1.089,0.044,0.257
4434.1,8.766,0.098,0.242,5.8,1.655,1.403,0.032,0.234
4434.2,8.75,0.095,0.24,5.715,1.419,1.332,0.023,0.229
4434.3,8.76,0.088,0.238,5.74,1.499,1.162,0.02,0.233
4434.4,8.76,0.077,0.243,5.855,1.371,1.159,0.02,0.233
4434.5,8.75,0.068,0.248,6.005,1.136,1.237,0.02,0.23
4434.6,8.75,0.063,0.253,6.155,0.864,1.136,0.02,0.234
4434.7,8.75,0.063,0.255,6.285,0.93,1.303,0.02,0.227
4434.8,8.727,0.068,0.257,6.352,1.273,1.219,0.02,0.23
4434.9,8.75,0.078,0.255,6.313,1.533,1.153,0.02,0.233
4435,8.734,0.09,0.259,6.194,1.907,1.181,0.027,0.239
4435.1,8.703,0.096,0.269,6.067,2.173,1.31,0.043,0.248
4435.2,8.703,0.092,0.276,6.008,2.452,0.753,0.052,0.282
4435.3,8.703,0.079,0.278,6.034,3.119,0.46,0.054,0.308
4435.4,8.703,0.062,0.277,6.143,3.414,0.419,0.053,0.312
4435.5,8.703,0.047,0.277,6.335,3.512,0.561,0.05,0.295
4435.6,8.682,0.038,0.278,6.614,3.904,0.586,0.045,0.288
4435.7,8.703,0.032,0.28,6.945,4.307,0.497,0.038,0.29
4435.8,8.703,0.029,0.282,7.264,4.394,0.42,0.033,0.294
4435.9,8.703,0.028,0.284,7.507,4.118,0.456,0.034,0.291
4436,8.703,0.028,0.286,7.64,4.115,0.348,0.042,0.31
4436.1,8.703,0.03,0.289,7.684,4.112,0.286,0.052,0.329
4436.2,8.703,0.033,0.293,7.69,4.195,0.305,0.062,0.335
4436.3,8.703,0.035,0.295,7.724,4.193,0.223,0.073,0.359
4436.4,8.703,0.038,0.298,7.838,4.41,0.147,0.082,0.387
4436.5,8.703,0.04,0.302,8.062,4.484,0.111,0.087,0.405
4436.6,8.703,0.045,0.306,8.346,4.41,0.06,0.084,0.433
4436.7,8.682,0.05,0.311,8.596,4.497,0.058,0.075,0.426
4436.8,8.672,0.052,0.312,8.728,4.55,0.055,0.062,0.417
4436.9,8.672,0.046,0.315,8.727,4.661,0.048,0.047,0.411
4437,8.688,0.037,0.319,8.668,4.685,0.062,0.036,0.388
4437.1,8.703,0.033,0.328,8.593,4.66,0.071,0.029,0.376
4437.2,8.703,0.039,0.335,8.489,4.698,0.062,0.029,0.383
4437.3,8.716,0.052,0.34,8.33,4.559,0.03,0.035,0.422
4437.4,8.729,0.068,0.344,8.149,4.577,0.022,0.042,0.444
4437.5,8.703,0.082,0.349,7.995,4.508,0.022,0.044,0.445
4437.6,8.75,0.093,0.349,7.86,4.581,0.025,0.041,0.435
